ds,Room Type,OccupancyRate,Price,Bookings,Season,ExternalFactor,Academic Event
8/17/2021,Shared,1.17,65.1,5,Summer,0,0
8/17/2021,Suite,0.79,179,6,Summer,0,0
8/18/2021,Single,0.39,69.5,5,Summer,0,0
8/18/2021,Shared,0.89,56.7,8,Summer,0,0
8/18/2021,Suite,0.97,197,3,Summer,1,0
8/19/2021,Single,0.85,92.5,2,Summer,0,0
8/19/2021,Shared,0.34,40.2,6,Summer,0,0
8/19/2021,Suite,0.84,184,7,Summer,0,0
8/20/2021,Single,1,100,4,Summer,0,0
8/20/2021,Shared,0.97,59.1,9,Summer,1,0
8/20/2021,Suite,0.64,164,3,Summer,0,0
8/21/2021,Single,0.67,83.5,10,Summer,0,0
8/21/2021,Shared,0.92,57.6,9,Summer,0,0
8/21/2021,Suite,0.91,191,10,Summer,0,0
8/22/2021,Single,0.47,73.5,0,Summer,0,0
8/22/2021,Shared,0.33,39.9,2,Summer,0,0
8/22/2021,Suite,0.45,145,9,Summer,0,0
8/23/2021,Single,1.12,106,1,Summer,0,0
8/23/2021,Shared,0.88,56.4,8,Summer,0,0
8/23/2021,Suite,0.49,149,7,Summer,0,0
8/24/2021,Single,0.58,79,3,Summer,0,0
8/24/2021,Shared,1.08,62.4,0,Summer,0,0
8/24/2021,Suite,1.14,214,1,Summer,0,0
8/25/2021,Single,0.42,71,3,Summer,0,0
8/25/2021,Shared,0.98,59.4,2,Summer,0,0
8/25/2021,Suite,0.67,167,10,Summer,0,0
8/26/2021,Single,0.48,74,8,Summer,0,0
8/26/2021,Shared,0.76,52.8,1,Summer,0,0
8/26/2021,Suite,1.27,227,10,Summer,1,0
8/27/2021,Single,1.04,102,8,Summer,0,0
8/27/2021,Shared,0.31,39.3,2,Summer,0,0
8/27/2021,Suite,0.56,156,9,Summer,0,0
8/28/2021,Single,1.16,108,4,Summer,1,0
8/28/2021,Shared,1.01,60.3,1,Summer,1,0
8/28/2021,Suite,1.35,235,0,Summer,1,0
8/29/2021,Single,0.81,90.5,2,Summer,0,0
8/29/2021,Shared,0.53,45.9,7,Summer,0,0
8/29/2021,Suite,0.54,154,2,Summer,0,0
8/30/2021,Single,0.81,90.5,9,Summer,0,0
8/30/2021,Shared,0.67,50.1,5,Summer,0,0
8/30/2021,Suite,0.57,157,3,Summer,0,0
8/31/2021,Single,1.09,104.5,5,Summer,0,0
8/31/2021,Shared,0.99,59.7,8,Summer,1,0
8/31/2021,Suite,0.9,190,6,Summer,0,0
9/1/2021,Single,0.5,75,5,Fall,0,0
9/1/2021,Shared,0.64,49.2,4,Fall,0,0
9/1/2021,Suite,0.45,145,3,Fall,0,0
9/2/2021,Single,0.23,61.5,10,Fall,0,0
9/2/2021,Shared,0.33,39.9,1,Fall,0,0
9/2/2021,Suite,0.41,141,10,Fall,0,0
9/3/2021,Single,0.38,69,3,Fall,0,0
9/3/2021,Shared,0.31,39.3,9,Fall,0,0
9/3/2021,Suite,0.62,162,3,Fall,0,0
9/4/2021,Single,0.32,66,6,Fall,0,0
9/4/2021,Shared,0.5,45,4,Fall,0,0
9/4/2021,Suite,0.74,174,7,Fall,0,0
9/5/2021,Single,0.33,66.5,3,Fall,0,0
9/5/2021,Shared,0.22,36.6,6,Fall,0,0
9/5/2021,Suite,0.3,130,2,Fall,0,0
9/6/2021,Single,0.69,84.5,5,Fall,0,0
9/6/2021,Shared,0.65,49.5,4,Fall,0,0
9/6/2021,Suite,0.28,128,7,Fall,0,0
9/7/2021,Single,0.79,89.5,2,Fall,0,0
9/7/2021,Shared,0.66,49.8,9,Fall,0,0
9/7/2021,Suite,0.73,173,5,Fall,0,0
9/8/2021,Single,0.4,70,3,Fall,0,0
9/8/2021,Shared,0.28,38.4,0,Fall,0,0
9/8/2021,Suite,0.23,123,4,Fall,0,0
9/9/2021,Single,0.35,67.5,10,Fall,0,0
9/9/2021,Shared,0.85,55.5,9,Fall,1,0
9/9/2021,Suite,0.76,176,7,Fall,0,0
9/10/2021,Single,0.48,74,0,Fall,0,0
9/10/2021,Shared,0.67,50.1,3,Fall,0,0
9/10/2021,Suite,0.66,166,3,Fall,1,0
9/11/2021,Single,0.53,76.5,4,Fall,0,0
9/11/2021,Shared,0.26,37.8,4,Fall,0,0
9/11/2021,Suite,0.54,154,0,Fall,0,0
9/12/2021,Single,0.99,99.5,9,Fall,1,0
9/12/2021,Shared,0.46,43.8,4,Fall,0,0
9/12/2021,Suite,0.23,123,4,Fall,0,0
9/13/2021,Single,0.78,89,5,Fall,1,0
9/13/2021,Shared,0.66,49.8,9,Fall,1,0
9/13/2021,Suite,0.21,121,10,Fall,0,0
9/14/2021,Single,0.76,88,0,Fall,0,0
9/14/2021,Shared,0.51,45.3,8,Fall,0,0
9/14/2021,Suite,0.31,131,2,Fall,0,0
9/15/2021,Single,0.59,79.5,8,Fall,0,0
9/15/2021,Shared,0.53,45.9,0,Fall,0,0
9/15/2021,Suite,0.56,156,0,Fall,0,0
9/16/2021,Single,0.47,73.5,3,Fall,0,0
9/16/2021,Shared,0.45,43.5,8,Fall,0,0
9/16/2021,Suite,0.51,151,5,Fall,0,0
9/17/2021,Single,0.42,71,3,Fall,0,0
9/17/2021,Shared,0.78,53.4,2,Fall,0,0
9/17/2021,Suite,0.62,162,8,Fall,0,0
9/18/2021,Single,0.51,75.5,5,Fall,0,0
9/18/2021,Shared,0.68,50.4,10,Fall,0,0
9/18/2021,Suite,0.7,170,5,Fall,0,0
9/19/2021,Single,0.65,82.5,0,Fall,0,0
9/19/2021,Shared,0.76,52.8,5,Fall,1,0
9/19/2021,Suite,0.67,167,9,Fall,0,0
9/20/2021,Single,0.54,77,5,Fall,0,0
9/20/2021,Shared,0.64,49.2,1,Fall,1,0
9/20/2021,Suite,0.31,131,6,Fall,0,0
9/21/2021,Single,0.67,83.5,5,Fall,0,0
9/21/2021,Shared,0.69,50.7,9,Fall,1,0
9/21/2021,Suite,0.43,143,3,Fall,0,0
9/22/2021,Single,0.58,79,10,Fall,0,0
9/22/2021,Shared,0.63,48.9,1,Fall,0,0
9/22/2021,Suite,0.92,192,10,Fall,1,0
9/23/2021,Single,0.34,67,7,Fall,0,0
9/23/2021,Shared,0.27,38.1,2,Fall,0,0
9/23/2021,Suite,0.28,128,4,Fall,0,0
9/24/2021,Single,0.66,83,8,Fall,0,0
9/24/2021,Shared,0.22,36.6,9,Fall,0,0
9/24/2021,Suite,0.34,134,2,Fall,0,0
9/25/2021,Single,0.22,61,6,Fall,0,0
9/25/2021,Shared,0.47,44.1,10,Fall,0,0
9/25/2021,Suite,0.41,141,4,Fall,0,0
9/26/2021,Single,0.64,82,5,Fall,0,0
9/26/2021,Shared,0.76,52.8,2,Fall,1,0
9/26/2021,Suite,0.66,166,3,Fall,0,0
9/27/2021,Single,0.45,72.5,0,Fall,0,0
9/27/2021,Shared,0.57,47.1,1,Fall,0,0
9/27/2021,Suite,0.49,149,9,Fall,0,0
9/28/2021,Single,0.74,87,0,Fall,0,0
9/28/2021,Shared,0.3,39,4,Fall,0,0
9/28/2021,Suite,0.43,143,4,Fall,0,0
9/29/2021,Single,0.32,66,8,Fall,0,0
9/29/2021,Shared,0.41,42.3,4,Fall,0,0
9/29/2021,Suite,0.23,123,5,Fall,0,0
9/30/2021,Single,0.69,84.5,4,Fall,0,0
9/30/2021,Shared,0.94,58.2,2,Fall,1,0
9/30/2021,Suite,0.68,168,1,Fall,0,0
10/1/2021,Single,0.61,80.5,1,Fall,1,0
10/1/2021,Shared,0.46,43.8,1,Fall,0,0
10/1/2021,Suite,0.25,125,7,Fall,0,0
10/2/2021,Single,0.55,77.5,9,Fall,0,0
10/2/2021,Shared,0.74,52.2,3,Fall,1,0
10/2/2021,Suite,0.2,120,2,Fall,0,0
10/3/2021,Single,0.84,92,10,Fall,1,0
10/3/2021,Shared,0.53,45.9,4,Fall,0,0
10/3/2021,Suite,0.68,168,2,Fall,1,0
10/4/2021,Single,0.47,73.5,9,Fall,0,0
10/4/2021,Shared,0.6,48,3,Fall,0,0
10/4/2021,Suite,0.83,183,7,Fall,1,0
10/5/2021,Single,0.74,87,8,Fall,1,0
10/5/2021,Shared,0.52,45.6,1,Fall,0,0
10/5/2021,Suite,0.42,142,4,Fall,0,0
10/6/2021,Single,0.21,60.5,9,Fall,0,0
10/6/2021,Shared,0.49,44.7,4,Fall,0,0
10/6/2021,Suite,0.66,166,9,Fall,0,0
10/7/2021,Single,0.65,82.5,5,Fall,0,0
10/7/2021,Shared,0.32,39.6,9,Fall,0,0
10/7/2021,Suite,0.53,153,6,Fall,0,0
10/8/2021,Single,0.31,65.5,5,Fall,0,0
10/8/2021,Shared,1,60,9,Fall,1,0
10/8/2021,Suite,0.48,148,0,Fall,0,0
10/9/2021,Single,0.65,82.5,6,Fall,0,0
10/9/2021,Shared,0.53,45.9,7,Fall,0,0
10/9/2021,Suite,0.65,165,8,Fall,0,0
10/10/2021,Single,0.42,71,9,Fall,0,0
10/10/2021,Shared,0.36,40.8,2,Fall,0,0
10/10/2021,Suite,0.71,171,2,Fall,0,0
10/11/2021,Single,0.65,82.5,2,Fall,0,0
10/11/2021,Shared,0.52,45.6,0,Fall,0,0
10/11/2021,Suite,0.97,197,5,Fall,1,0
10/12/2021,Single,0.78,89,1,Fall,1,0
10/12/2021,Shared,0.25,37.5,9,Fall,0,0
10/12/2021,Suite,0.84,184,5,Fall,1,0
10/13/2021,Single,0.73,86.5,2,Fall,0,0
10/13/2021,Shared,0.89,56.7,0,Fall,1,0
10/13/2021,Suite,0.61,161,0,Fall,0,0
10/14/2021,Single,0.79,89.5,9,Fall,0,0
10/14/2021,Shared,0.62,48.6,3,Fall,0,0
10/14/2021,Suite,0.32,132,7,Fall,0,0
10/15/2021,Single,0.49,74.5,6,Fall,0,0
10/15/2021,Shared,0.6,48,10,Fall,0,0
10/15/2021,Suite,0.93,193,3,Fall,1,0
10/16/2021,Single,0.71,85.5,6,Fall,0,0
10/16/2021,Shared,0.67,50.1,4,Fall,0,0
10/16/2021,Suite,0.32,132,2,Fall,0,0
10/17/2021,Single,0.59,79.5,0,Fall,0,0
10/17/2021,Shared,0.63,48.9,6,Fall,0,0
10/17/2021,Suite,0.3,130,0,Fall,0,0
10/18/2021,Single,0.94,97,0,Fall,1,0
10/18/2021,Shared,0.27,38.1,10,Fall,0,0
10/18/2021,Suite,0.21,121,7,Fall,0,0
10/19/2021,Single,0.89,94.5,0,Fall,1,0
10/19/2021,Shared,0.24,37.2,1,Fall,0,0
10/19/2021,Suite,0.33,133,1,Fall,0,0
10/20/2021,Single,0.32,66,2,Fall,0,0
10/20/2021,Shared,0.61,48.3,3,Fall,0,0
10/20/2021,Suite,0.99,199,4,Fall,1,0
10/21/2021,Single,0.26,63,9,Fall,0,0
10/21/2021,Shared,0.74,52.2,6,Fall,0,0
10/21/2021,Suite,0.59,159,9,Fall,0,0
10/22/2021,Single,0.99,99.5,2,Fall,1,0
10/22/2021,Shared,0.94,58.2,0,Fall,1,0
10/22/2021,Suite,0.6,160,7,Fall,0,0
10/23/2021,Single,0.69,84.5,2,Fall,0,0
10/23/2021,Shared,0.38,41.4,0,Fall,0,0
10/23/2021,Suite,0.96,196,9,Fall,1,0
10/24/2021,Single,0.26,63,4,Fall,0,0
10/24/2021,Shared,0.74,52.2,6,Fall,0,0
10/24/2021,Suite,0.52,152,8,Fall,0,0
10/25/2021,Single,0.22,61,6,Fall,0,0
10/25/2021,Shared,0.71,51.3,5,Fall,1,0
10/25/2021,Suite,0.73,173,0,Fall,0,0
10/26/2021,Single,0.34,67,1,Fall,0,0
10/26/2021,Shared,0.6,48,5,Fall,0,0
10/26/2021,Suite,0.34,134,3,Fall,0,0
10/27/2021,Single,0.24,62,1,Fall,0,0
10/27/2021,Shared,0.38,41.4,3,Fall,0,0
10/27/2021,Suite,0.75,175,10,Fall,1,0
10/28/2021,Single,0.78,89,3,Fall,1,0
10/28/2021,Shared,0.62,48.6,10,Fall,0,0
10/28/2021,Suite,0.63,163,8,Fall,0,0
10/29/2021,Single,0.87,93.5,7,Fall,1,0
10/29/2021,Shared,0.79,53.7,3,Fall,1,0
10/29/2021,Suite,0.75,175,3,Fall,0,0
10/30/2021,Single,0.48,74,2,Fall,0,0
10/30/2021,Shared,0.25,37.5,6,Fall,0,0
10/30/2021,Suite,0.81,181,10,Fall,1,0
10/31/2021,Single,0.26,63,2,Fall,0,0
10/31/2021,Shared,0.83,54.9,4,Fall,1,0
10/31/2021,Suite,0.67,167,1,Fall,0,0
11/1/2021,Single,0.57,78.5,7,Fall,0,0
11/1/2021,Shared,0.38,41.4,5,Fall,0,0
11/1/2021,Suite,0.62,162,1,Fall,0,0
11/2/2021,Single,0.73,86.5,3,Fall,0,0
11/2/2021,Shared,0.7,51,5,Fall,0,0
11/2/2021,Suite,0.6,160,4,Fall,0,0
11/3/2021,Single,0.4,70,7,Fall,0,0
11/3/2021,Shared,0.89,56.7,0,Fall,1,0
11/3/2021,Suite,0.66,166,0,Fall,0,0
11/4/2021,Single,0.65,82.5,5,Fall,0,0
11/4/2021,Shared,0.52,45.6,5,Fall,0,0
11/4/2021,Suite,0.77,177,9,Fall,0,0
11/5/2021,Single,0.54,77,7,Fall,0,0
11/5/2021,Shared,0.64,49.2,1,Fall,1,0
11/5/2021,Suite,0.71,171,6,Fall,0,0
11/6/2021,Single,0.38,69,7,Fall,0,0
11/6/2021,Shared,0.37,41.1,9,Fall,0,0
11/6/2021,Suite,0.37,137,9,Fall,0,0
11/7/2021,Single,0.27,63.5,0,Fall,0,0
11/7/2021,Shared,0.41,42.3,0,Fall,0,0
11/7/2021,Suite,0.49,149,7,Fall,0,0
11/8/2021,Single,0.77,88.5,8,Fall,0,0
11/8/2021,Shared,0.41,42.3,1,Fall,0,0
11/8/2021,Suite,0.8,180,6,Fall,1,0
11/9/2021,Single,0.82,91,10,Fall,1,0
11/9/2021,Shared,0.51,45.3,7,Fall,0,0
11/9/2021,Suite,0.33,133,1,Fall,0,0
11/10/2021,Single,0.87,93.5,2,Fall,1,0
11/10/2021,Shared,0.62,48.6,0,Fall,0,0
11/10/2021,Suite,0.76,176,8,Fall,1,0
11/11/2021,Single,0.74,87,1,Fall,1,0
11/11/2021,Shared,0.85,55.5,1,Fall,1,0
11/11/2021,Suite,0.74,174,2,Fall,1,0
11/12/2021,Single,0.72,86,5,Fall,0,0
11/12/2021,Shared,0.37,41.1,6,Fall,0,0
11/12/2021,Suite,0.5,150,1,Fall,0,0
11/13/2021,Single,0.8,90,5,Fall,0,0
11/13/2021,Shared,0.83,54.9,3,Fall,1,0
11/13/2021,Suite,0.74,174,9,Fall,0,0
11/14/2021,Single,0.72,86,8,Fall,1,0
11/14/2021,Shared,0.51,45.3,1,Fall,0,0
11/14/2021,Suite,0.56,156,2,Fall,0,0
11/15/2021,Single,0.24,62,8,Fall,0,0
11/15/2021,Shared,0.6,48,8,Fall,0,0
11/15/2021,Suite,0.55,155,7,Fall,0,0
11/16/2021,Single,0.69,84.5,10,Fall,0,0
11/16/2021,Shared,0.52,45.6,10,Fall,0,0
11/16/2021,Suite,0.39,139,0,Fall,0,0
11/17/2021,Single,0.25,62.5,6,Fall,0,0
11/17/2021,Shared,0.8,54,0,Fall,1,0
11/17/2021,Suite,0.46,146,7,Fall,0,0
11/18/2021,Single,0.4,70,6,Fall,0,0
11/18/2021,Shared,0.92,57.6,9,Fall,1,0
11/18/2021,Suite,0.5,150,7,Fall,0,0
11/19/2021,Single,0.98,99,2,Fall,1,0
11/19/2021,Shared,0.27,38.1,4,Fall,0,0
11/19/2021,Suite,0.31,131,9,Fall,0,0
11/20/2021,Single,0.33,66.5,9,Fall,0,0
11/20/2021,Shared,0.21,36.3,4,Fall,0,0
11/20/2021,Suite,0.28,128,4,Fall,0,0
11/21/2021,Single,0.47,73.5,1,Fall,0,0
11/21/2021,Shared,0.35,40.5,0,Fall,0,0
11/21/2021,Suite,0.89,189,4,Fall,1,0
11/22/2021,Single,0.27,63.5,8,Fall,0,0
11/22/2021,Shared,0.24,37.2,3,Fall,0,0
11/22/2021,Suite,0.83,183,5,Fall,1,0
11/23/2021,Single,0.78,89,8,Fall,0,0
11/23/2021,Shared,0.75,52.5,1,Fall,0,0
11/23/2021,Suite,0.63,163,2,Fall,0,0
11/24/2021,Single,0.76,88,1,Fall,1,0
11/24/2021,Shared,0.97,59.1,0,Fall,1,0
11/24/2021,Suite,0.46,146,7,Fall,0,0
11/25/2021,Single,0.68,84,3,Fall,0,0
11/25/2021,Shared,0.51,45.3,9,Fall,0,0
11/25/2021,Suite,0.22,122,5,Fall,0,0
11/26/2021,Single,0.56,78,5,Fall,0,0
11/26/2021,Shared,0.25,37.5,10,Fall,0,0
11/26/2021,Suite,0.61,161,2,Fall,1,0
11/27/2021,Single,0.47,73.5,6,Fall,0,0
11/27/2021,Shared,0.21,36.3,2,Fall,0,0
11/27/2021,Suite,0.76,176,5,Fall,0,0
11/28/2021,Single,0.75,87.5,9,Fall,0,0
11/28/2021,Shared,0.98,59.4,0,Fall,1,0
11/28/2021,Suite,0.79,179,3,Fall,0,0
11/29/2021,Single,0.3,65,2,Fall,0,0
11/29/2021,Shared,0.25,37.5,10,Fall,0,0
11/29/2021,Suite,0.76,176,5,Fall,0,0
11/30/2021,Single,0.34,67,4,Fall,0,0
11/30/2021,Shared,0.78,53.4,1,Fall,1,0
11/30/2021,Suite,0.31,131,3,Fall,0,0
12/1/2021,Single,0.29,64.5,7,Winter,0,0
12/1/2021,Shared,0.28,38.4,4,Winter,0,0
12/1/2021,Suite,0.19,119,8,Winter,0,0
12/2/2021,Single,0.79,89.5,6,Winter,1,0
12/2/2021,Shared,0.3,39,9,Winter,0,0
12/2/2021,Suite,0.45,145,9,Winter,0,0
12/3/2021,Single,0.22,61,9,Winter,0,0
12/3/2021,Shared,0.75,52.5,6,Winter,1,0
12/3/2021,Suite,0.19,119,4,Winter,0,0
12/4/2021,Single,0.59,79.5,6,Winter,0,0
12/4/2021,Shared,0.49,44.7,9,Winter,0,0
12/4/2021,Suite,0.64,164,8,Winter,1,0
12/5/2021,Single,0.32,66,3,Winter,0,0
12/5/2021,Shared,0.63,48.9,4,Winter,1,0
12/5/2021,Suite,0.32,132,0,Winter,0,0
12/6/2021,Single,0.61,80.5,10,Winter,1,0
12/6/2021,Shared,0.49,44.7,9,Winter,1,0
12/6/2021,Suite,0.58,158,1,Winter,0,0
12/7/2021,Single,0.34,67,7,Winter,0,0
12/7/2021,Shared,0.49,44.7,2,Winter,0,0
12/7/2021,Suite,0.35,135,4,Winter,0,0
12/8/2021,Single,0.27,63.5,1,Winter,0,0
12/8/2021,Shared,0.76,52.8,6,Winter,1,0
12/8/2021,Suite,0.23,123,0,Winter,0,0
12/9/2021,Single,0.67,83.5,5,Winter,1,0
12/9/2021,Shared,0.47,44.1,10,Winter,0,0
12/9/2021,Suite,0.58,158,2,Winter,1,0
12/10/2021,Single,0.52,76,8,Winter,0,0
12/10/2021,Shared,0.24,37.2,1,Winter,0,0
12/10/2021,Suite,0.34,134,5,Winter,0,0
12/11/2021,Single,0.52,76,10,Winter,0,0
12/11/2021,Shared,0.31,39.3,2,Winter,0,0
12/11/2021,Suite,0.54,154,2,Winter,1,0
12/12/2021,Single,0.53,76.5,10,Winter,0,0
12/12/2021,Shared,0.48,44.4,8,Winter,0,0
12/12/2021,Suite,0.66,166,4,Winter,1,0
12/13/2021,Single,0.2,60,7,Winter,0,0
12/13/2021,Shared,0.57,47.1,1,Winter,0,0
12/13/2021,Suite,0.26,126,0,Winter,0,0
12/14/2021,Single,0.38,69,0,Winter,0,0
12/14/2021,Shared,0.74,52.2,8,Winter,1,0
12/14/2021,Suite,0.71,171,10,Winter,1,0
12/15/2021,Single,0.33,66.5,4,Winter,0,0
12/15/2021,Shared,0.38,41.4,5,Winter,0,0
12/15/2021,Suite,0.79,179,3,Winter,1,0
12/16/2021,Single,0.23,61.5,0,Winter,0,0
12/16/2021,Shared,0.57,47.1,2,Winter,0,0
12/16/2021,Suite,0.71,171,0,Winter,1,0
12/17/2021,Single,0.2,60,7,Winter,0,0
12/17/2021,Shared,0.4,42,5,Winter,0,0
12/17/2021,Suite,0.74,174,7,Winter,1,0
12/18/2021,Single,0.43,71.5,2,Winter,0,0
12/18/2021,Shared,0.44,43.2,4,Winter,0,0
12/18/2021,Suite,0.32,132,7,Winter,0,0
12/19/2021,Single,0.38,69,7,Winter,0,0
12/19/2021,Shared,0.54,46.2,6,Winter,0,0
12/19/2021,Suite,0.16,116,3,Winter,0,0
12/20/2021,Single,0.53,76.5,2,Winter,0,0
12/20/2021,Shared,0.28,38.4,9,Winter,0,0
12/20/2021,Suite,0.17,117,1,Winter,0,0
12/21/2021,Single,0.43,71.5,5,Winter,0,0
12/21/2021,Shared,0.62,48.6,6,Winter,1,0
12/21/2021,Suite,0.47,147,2,Winter,0,0
12/22/2021,Single,0.56,78,6,Winter,0,0
12/22/2021,Shared,0.41,42.3,3,Winter,0,0
12/22/2021,Suite,0.77,177,10,Winter,1,0
12/23/2021,Single,0.57,78.5,9,Winter,0,0
12/23/2021,Shared,0.44,43.2,8,Winter,0,0
12/23/2021,Suite,0.45,145,0,Winter,0,0
12/24/2021,Single,0.45,72.5,6,Winter,0,0
12/24/2021,Shared,0.49,44.7,1,Winter,0,0
12/24/2021,Suite,0.37,137,4,Winter,0,0
12/25/2021,Single,0.42,71,3,Winter,0,0
12/25/2021,Shared,0.41,42.3,2,Winter,0,0
12/25/2021,Suite,0.61,161,7,Winter,0,0
12/26/2021,Single,0.35,67.5,9,Winter,0,0
12/26/2021,Shared,0.22,36.6,6,Winter,0,0
12/26/2021,Suite,0.57,157,6,Winter,0,0
12/27/2021,Single,0.25,62.5,4,Winter,0,0
12/27/2021,Shared,0.32,39.6,7,Winter,0,0
12/27/2021,Suite,0.3,130,9,Winter,0,0
12/28/2021,Single,0.55,77.5,3,Winter,0,0
12/28/2021,Shared,0.53,45.9,3,Winter,1,0
12/28/2021,Suite,0.26,126,6,Winter,0,0
12/29/2021,Single,0.48,74,8,Winter,0,0
12/29/2021,Shared,0.48,44.4,0,Winter,1,0
12/29/2021,Suite,0.62,162,7,Winter,1,0
12/30/2021,Single,0.54,77,4,Winter,0,0
12/30/2021,Shared,0.44,43.2,0,Winter,0,0
12/30/2021,Suite,0.49,149,7,Winter,0,0
12/31/2021,Single,0.57,78.5,5,Winter,0,0
12/31/2021,Shared,0.27,38.1,1,Winter,0,0
12/31/2021,Suite,0.54,154,5,Winter,0,0
1/1/2022,Single,0.58,79,6,Winter,0,0
1/1/2022,Shared,0.21,36.3,9,Winter,0,0
1/1/2022,Suite,0.55,155,0,Winter,0,0
1/2/2022,Single,0.46,73,7,Winter,0,0
1/2/2022,Shared,0.43,42.9,8,Winter,0,0
1/2/2022,Suite,0.59,159,3,Winter,1,0
1/3/2022,Single,0.72,86,1,Winter,1,0
1/3/2022,Shared,0.22,36.6,5,Winter,0,0
1/3/2022,Suite,0.76,176,10,Winter,1,0
1/4/2022,Single,0.59,79.5,7,Winter,0,0
1/4/2022,Shared,0.74,52.2,3,Winter,1,0
1/4/2022,Suite,0.59,159,1,Winter,0,0
1/5/2022,Single,0.34,67,9,Winter,0,0
1/5/2022,Shared,0.31,39.3,0,Winter,0,0
1/5/2022,Suite,0.19,119,1,Winter,0,0
1/6/2022,Single,0.55,77.5,7,Winter,0,0
1/6/2022,Shared,0.17,35.1,0,Winter,0,0
1/6/2022,Suite,0.27,127,4,Winter,0,0
1/7/2022,Single,0.24,62,7,Winter,0,0
1/7/2022,Shared,0.62,48.6,7,Winter,0,0
1/7/2022,Suite,0.56,156,1,Winter,0,0
1/8/2022,Single,0.31,65.5,2,Winter,0,0
1/8/2022,Shared,0.17,35.1,1,Winter,0,0
1/8/2022,Suite,0.74,174,7,Winter,1,0
1/9/2022,Single,0.61,80.5,3,Winter,0,0
1/9/2022,Shared,0.47,44.1,10,Winter,0,0
1/9/2022,Suite,0.74,174,0,Winter,1,0
1/10/2022,Single,0.34,67,7,Winter,0,0
1/10/2022,Shared,0.67,50.1,8,Winter,1,0
1/10/2022,Suite,0.49,149,0,Winter,1,0
1/11/2022,Single,0.32,66,3,Winter,0,0
1/11/2022,Shared,0.22,36.6,5,Winter,0,0
1/11/2022,Suite,0.56,156,7,Winter,0,0
1/12/2022,Single,0.46,73,5,Winter,0,0
1/12/2022,Shared,0.5,45,5,Winter,0,0
1/12/2022,Suite,0.18,118,3,Winter,0,0
1/13/2022,Single,0.28,64,8,Winter,0,0
1/13/2022,Shared,0.17,35.1,0,Winter,0,0
1/13/2022,Suite,0.22,122,3,Winter,0,0
1/14/2022,Single,0.39,69.5,1,Winter,0,0
1/14/2022,Shared,0.3,39,5,Winter,0,0
1/14/2022,Suite,0.57,157,5,Winter,0,0
1/15/2022,Single,0.36,68,2,Winter,0,0
1/15/2022,Shared,0.55,46.5,7,Winter,0,0
1/15/2022,Suite,0.61,161,0,Winter,0,0
1/16/2022,Single,0.63,81.5,8,Winter,0,0
1/16/2022,Shared,0.2,36,6,Winter,0,0
1/16/2022,Suite,0.2,120,4,Winter,0,0
1/17/2022,Single,0.79,89.5,1,Winter,1,0
1/17/2022,Shared,0.63,48.9,4,Winter,0,0
1/17/2022,Suite,0.42,142,1,Winter,0,0
1/18/2022,Single,0.67,83.5,1,Winter,1,0
1/18/2022,Shared,0.7,51,2,Winter,1,0
1/18/2022,Suite,0.25,125,4,Winter,0,0
1/19/2022,Single,0.37,68.5,5,Winter,0,0
1/19/2022,Shared,0.45,43.5,8,Winter,0,0
1/19/2022,Suite,0.58,158,2,Winter,0,0
1/20/2022,Single,0.33,66.5,9,Winter,0,0
1/20/2022,Shared,0.6,48,0,Winter,0,0
1/20/2022,Suite,0.19,119,8,Winter,0,0
1/21/2022,Single,0.53,76.5,7,Winter,0,0
1/21/2022,Shared,0.27,38.1,4,Winter,0,0
1/21/2022,Suite,0.35,135,10,Winter,0,0
1/22/2022,Single,0.24,62,5,Winter,0,0
1/22/2022,Shared,0.63,48.9,8,Winter,0,0
1/22/2022,Suite,0.39,139,4,Winter,0,0
1/23/2022,Single,0.23,61.5,9,Winter,0,0
1/23/2022,Shared,0.61,48.3,6,Winter,1,0
1/23/2022,Suite,0.5,150,3,Winter,0,0
1/24/2022,Single,0.23,61.5,4,Winter,0,0
1/24/2022,Shared,0.45,43.5,7,Winter,0,0
1/24/2022,Suite,0.53,153,0,Winter,1,0
1/25/2022,Single,0.64,82,10,Winter,1,0
1/25/2022,Shared,0.42,42.6,1,Winter,0,0
1/25/2022,Suite,0.52,152,2,Winter,1,0
1/26/2022,Single,0.24,62,2,Winter,0,0
1/26/2022,Shared,0.2,36,2,Winter,0,0
1/26/2022,Suite,0.18,118,2,Winter,0,0
1/27/2022,Single,0.63,81.5,3,Winter,1,0
1/27/2022,Shared,0.23,36.9,8,Winter,0,0
1/27/2022,Suite,0.38,138,3,Winter,0,0
1/28/2022,Single,0.5,75,8,Winter,0,0
1/28/2022,Shared,0.17,35.1,3,Winter,0,0
1/28/2022,Suite,0.61,161,2,Winter,1,0
1/29/2022,Single,0.63,81.5,1,Winter,0,0
1/29/2022,Shared,0.42,42.6,7,Winter,0,0
1/29/2022,Suite,0.56,156,10,Winter,0,0
1/30/2022,Single,0.24,62,8,Winter,0,0
1/30/2022,Shared,0.58,47.4,1,Winter,0,0
1/30/2022,Suite,0.29,129,1,Winter,0,0
1/31/2022,Single,0.74,87,4,Winter,1,0
1/31/2022,Shared,0.57,47.1,10,Winter,0,0
1/31/2022,Suite,0.33,133,1,Winter,0,0
2/1/2022,Single,0.26,63,0,Winter,0,0
2/1/2022,Shared,0.27,38.1,5,Winter,0,0
